driverId,week,hours-logged,miles-logged
44,19,61,2000
103,35,59,3200
40,16,50,3100
10,15,75,2500
43,51,54,800
56,52,57,1300
58,45,51,2500
29,46,63,1900
31,50,77,100
74,1,70,4000
80,36,68,2800
107,4,63,2900
27,33,65,1400
23,51,75,1000
63,15,67,2400
109,32,79,1200
102,41,52,400
89,46,61,3300
10,46,53,2000
26,48,70,1300
100,50,59,1700
74,26,64,3000
84,11,59,1700
30,52,76,3100
67,48,61,1700
50,1,50,4000
99,13,71,600
89,52,54,3500
105,8,60,3300
84,51,64,1100
91,41,75,1500
11,45,64,2600
63,19,75,3200
109,18,77,1700
15,9,62,700
105,16,64,4000
70,50,65,200
11,43,57,2300
46,43,65,3600
66,8,54,100
18,29,65,1000
69,50,56,1900
78,10,54,2300
73,52,63,1400
106,48,63,3500
11,37,68,400
33,33,68,4000
98,45,75,2800
87,33,55,700
59,43,64,800
24,25,69,400
18,16,53,3900
21,47,65,2300
65,44,74,1300
33,12,71,1900
48,9,56,2300
46,41,55,3400
36,7,76,2500
48,43,57,1100
91,36,61,1400
87,43,51,2500
64,38,55,3700
43,35,80,900
93,9,58,400
36,12,57,1700
33,3,77,2300
67,39,70,2800
92,33,65,800
36,43,75,1000
103,1,67,2000
32,31,78,3200
21,31,57,2800
85,12,50,3400
107,15,66,2400
91,33,68,1500
103,1,62,900
72,16,68,1700
105,23,70,1000
40,29,74,2100
36,11,71,0
74,23,64,2800
82,31,61,2900
88,46,55,700
90,42,65,1500
79,43,62,1000
45,48,78,1800
102,8,52,100
72,33,67,400
94,30,64,200
53,41,55,1000
30,25,56,100
54,37,61,800
103,46,75,2700
75,6,63,0
83,15,69,200
55,29,79,200
67,27,61,2500
51,18,63,300
100,2,67,2600
106,13,64,3900
38,20,76,2200
80,47,77,2900
15,6,74,3900
95,30,67,1000
104,48,76,2800
60,40,59,900
51,49,60,800
53,39,55,700
98,45,74,2100
33,7,66,2300
49,48,53,2400
37,50,55,2600
104,25,73,2900
56,31,78,1300
58,48,78,2500
25,14,68,600
50,35,63,2500
14,52,76,3100
69,8,61,3700
87,12,75,3900
37,8,69,3800
103,25,68,1100
15,43,69,2000
31,26,52,2700
36,52,50,300
71,27,75,1200
27,21,62,2400
57,39,76,3100
11,52,54,800
63,7,61,3600
10,7,52,1700
90,12,57,3000
44,41,60,1700
92,39,69,100
27,50,53,200
33,48,70,1200
78,5,74,700
48,29,74,3300
65,12,58,1300
86,18,61,500
28,9,77,1800
85,7,66,1300
76,7,50,2300
35,30,52,1200
68,20,63,300
62,26,77,2400
46,11,51,600
82,28,72,3100
60,24,56,800
93,2,58,3400
27,26,62,300
54,28,72,1000
102,9,58,3300
10,15,56,400
57,52,53,1900
36,10,74,1800
18,34,55,400
39,39,55,1600
54,50,55,1400
99,29,50,0
78,29,79,3800
59,27,78,1100
93,27,80,500
74,33,56,2500
72,13,80,2700
62,4,74,1200
75,36,63,1400
89,15,55,700
55,11,74,2100
45,22,78,100
65,38,62,1800
63,6,60,1800
16,10,53,2400
102,15,80,2200
49,1,64,3800
59,5,76,2300
27,38,63,1700
73,21,78,1100
36,1,75,3700
60,45,78,1600
65,52,77,600
54,34,61,1100
65,47,56,200
19,20,56,2500
61,32,50,2200
19,13,52,3200
106,43,70,3700
27,26,52,1800
103,14,68,400
87,16,54,2700
94,21,70,600
67,46,75,600
12,41,60,2700
97,30,52,1200
11,15,67,700
62,21,78,2100
62,52,57,3500
26,48,52,1000
99,10,61,3700
105,45,61,2900
21,51,68,800
53,23,79,2600
48,29,74,2400
45,3,55,1900
52,35,71,3600
22,31,58,3300
13,24,62,700
67,9,71,1800
34,35,60,3300
66,52,55,1700
37,26,62,3900
38,5,74,900
91,8,56,2900
52,32,51,4000
19,25,76,2300
98,50,62,3700
60,22,66,1000
51,7,55,600
54,23,57,200
90,37,52,3100
99,18,74,0
103,2,58,1500
88,39,57,1100
77,16,55,3200
85,30,50,2500
29,47,73,2000
92,28,59,800
42,8,67,1800
102,10,67,2700
107,17,53,3400
19,44,72,4000
69,34,75,3100
63,26,57,1100
30,21,64,200
41,24,76,700
27,18,57,3600
38,10,77,3900
95,51,74,1300
40,6,53,0
81,42,56,2700
36,51,57,3000
58,28,77,1900
30,13,52,1100
91,14,59,1000
55,29,78,3200
80,21,79,3200
89,35,77,800
89,31,65,2000
48,21,74,2900
92,28,56,3500
41,10,77,3300
90,24,71,2000
89,18,61,100
26,39,52,1800
89,48,76,2500
58,37,64,1200
59,11,72,4000
63,7,50,3800
56,29,68,1800
88,47,66,300
39,24,60,3500
53,47,78,1000
82,41,63,300
81,34,79,500
18,26,56,600
37,28,57,4000
77,39,64,1200
95,26,79,2000
105,6,75,1600
58,32,78,2300
17,3,63,500
28,26,72,2700
100,17,67,400
18,2,64,3800
12,22,65,0
40,50,60,3200
68,5,50,300
83,51,60,3900
56,40,77,3300
48,6,72,3600
39,25,55,700
52,38,74,2600
62,10,77,200
83,6,52,700
21,32,73,2300
61,10,77,3000
82,20,68,3500
98,33,61,2500
35,2,69,2000
107,25,70,3800
89,50,76,400
63,45,79,2600
85,21,65,2000
33,2,73,0
47,47,63,1700
60,26,54,3400
83,43,63,900
21,33,57,400
82,18,60,1200
108,28,68,2700
100,21,71,800
11,15,56,3800
56,11,78,2600
71,21,76,800
104,29,62,600
18,6,50,1100
104,20,59,2300
105,6,71,2300
64,21,68,2400
109,2,50,500
93,47,74,1200
103,17,66,3400
25,28,50,3500
63,27,53,800
80,21,79,1900
44,13,77,1700
66,11,68,2800
41,36,66,2000
78,27,68,2100
88,24,75,800
33,30,58,3600
86,19,78,600
46,30,60,2600
33,15,77,400
96,45,65,900
96,28,53,3200
92,29,52,2300
90,19,59,2000
27,14,52,500
36,9,57,1300
55,40,61,1200
97,16,73,400
102,22,60,200
88,10,54,200
107,41,79,1900
51,45,61,2400
49,13,70,2600
76,35,79,400
42,13,50,2400
88,42,76,0
16,17,58,800
57,12,63,3200
31,17,67,1800
15,1,55,1100
21,36,51,2200
57,26,59,2600
25,11,57,200
90,40,80,900
79,44,60,2600
30,39,71,900
27,25,80,1400
73,33,50,4000
46,41,66,2000
91,47,60,1700
92,48,70,1200
80,30,73,0
91,50,62,2900
40,24,63,500
24,32,56,1700
28,30,56,2400
104,38,73,900
33,49,80,300
59,6,80,0
66,8,58,4000
103,48,60,2200
78,11,71,800
17,16,65,1900
21,14,57,400
74,33,56,3000
38,38,75,2500
80,29,71,2300
27,26,78,1600
102,18,64,400
86,40,63,3700
27,18,77,1400
72,6,74,3000
50,31,67,1300
24,40,56,2600
49,12,60,600
84,18,53,0
22,7,54,3800
34,9,64,1300
35,46,53,1400
15,47,80,3400
82,8,73,300
58,18,72,2700
85,32,80,0
44,2,52,3200
41,17,74,1100
46,11,68,3600
28,28,72,1200
39,14,53,3700
19,28,78,400
23,32,67,400
58,14,55,2200
16,52,79,1100
51,22,80,3300
49,4,72,1800
43,17,78,1700
39,34,75,1700
49,37,72,100
62,25,62,3000
106,24,79,3200
66,16,66,2900
101,42,63,1500
21,44,64,2000
61,13,62,200
95,37,51,1900
99,50,74,1400
95,48,50,4000
100,51,66,600
87,33,51,3000
41,49,55,3600
98,16,64,2100
58,30,67,700
21,39,79,1500
34,24,52,4000
85,12,79,3500
62,15,55,3400
54,46,54,600
72,44,73,2400
49,19,51,3000
22,22,70,2700
87,4,61,2400
39,35,62,2400
30,36,77,2300
17,16,57,3900
57,10,64,900
99,37,61,1000
28,24,58,1400
20,29,74,3400
91,34,79,3300
106,25,65,1700
47,9,78,1200
104,50,62,600
39,44,68,3700
32,12,76,1200
96,29,60,3200
70,13,54,100
66,48,75,3900
89,9,50,2400
26,10,76,100
41,2,57,4000
33,2,61,2900
55,45,80,3500
58,3,53,2200
15,17,73,3100
22,15,56,4000
51,10,57,3500
90,16,50,500
52,19,78,800
39,23,64,3300
25,51,74,3400
20,12,62,1400
15,10,72,1100
39,30,61,3300
84,24,54,2200
13,26,67,1800
75,12,64,4000
36,52,77,1500
98,37,51,3000
102,2,68,2600
61,28,74,3800
82,28,73,2000
34,12,56,1700
44,13,62,1200
33,13,76,2800
83,32,56,3200
32,31,63,3200
70,37,74,0
58,34,63,1700
37,28,66,2800
70,13,77,700
32,8,78,1200
65,31,61,1600
39,42,66,1500
47,50,60,0
67,10,53,3900
98,30,60,700
87,10,60,2600
25,30,62,700
46,22,59,300
38,23,68,1700
17,38,79,2600
33,2,55,2700
99,31,52,3100
47,16,73,2900
59,42,73,800
18,20,80,800
88,17,76,2600
69,37,73,3100
84,5,52,2600
47,13,70,1800
18,40,66,1100
17,27,52,3400
81,52,61,900
92,24,54,600
20,7,71,300
60,45,64,3000
54,6,51,2300
14,45,55,2100
108,12,64,1900
97,34,53,2500
62,2,71,2700
75,51,63,0
66,28,72,100
74,19,59,2600
101,6,59,1700
63,52,69,4000
34,45,78,2100
43,52,67,2800
77,9,60,3200
72,25,51,1200
29,10,50,3100
99,51,50,3000
98,15,50,900
101,29,76,2200
101,31,79,200
60,28,61,1200
62,11,64,4000
70,34,51,300
38,25,61,2100
40,45,72,3500
101,9,54,4000
108,26,54,2100
50,40,51,2800
104,5,55,3000
86,25,55,4000
43,26,56,3400
30,39,57,1100
37,5,69,1700
86,19,58,1900
79,2,52,1700
105,16,78,100
108,33,73,1200
89,20,58,2600
56,46,74,900
99,52,60,700
94,9,68,2300
16,26,73,1800
44,42,63,1200
109,51,73,1000
27,14,54,200
24,30,65,3600
90,29,58,4000
84,27,72,3900
67,5,71,600
31,17,53,1300
49,4,71,200
55,47,63,2600
13,28,58,700
37,47,56,2500
55,45,59,1900
93,47,65,4000
32,37,77,700
90,52,60,2400
16,19,53,1800
60,42,56,1900
46,24,68,2100
92,45,57,300
93,32,68,2800
69,36,71,2100
109,13,67,100
87,38,73,900
85,34,61,2100
96,39,80,100
92,2,73,2800
39,18,77,300
34,31,69,3700
23,28,56,3500
32,49,80,100
31,31,69,100
56,32,80,3300
14,12,57,1200
105,3,77,800
81,32,79,1600
36,6,74,1500
90,41,58,1000
59,27,74,1500
54,48,50,2300
15,37,79,1500
92,13,56,3400
102,30,66,300
53,10,68,3900
56,9,69,2100
65,9,56,1000
97,42,50,1900
49,3,59,2100
65,32,51,2400
69,39,56,1800
14,24,74,2700
13,41,63,2300
53,39,66,400
41,27,58,1700
65,49,73,3000
98,45,59,2800
92,25,60,1200
35,31,61,1800
50,25,58,2100
93,42,63,2200
101,26,59,2200
69,28,54,1700
18,16,64,1400
44,49,62,2600
80,51,74,200
77,15,53,3600
30,52,69,1300
60,10,69,800
108,16,54,1300
71,17,69,2900
32,11,57,1800
21,14,50,300
98,51,69,1100
53,23,55,0
58,19,61,800
10,33,80,4000
18,28,53,2500
81,16,64,1300
68,41,63,2000
10,4,57,2800
48,39,59,300
32,4,68,2100
34,19,69,1400
76,5,65,900
35,11,70,2300
32,45,72,1800
81,25,73,900
104,37,67,1600
22,43,54,3900
77,23,60,3000
25,37,57,3600
86,46,71,500
14,39,57,3500
107,16,73,2500
25,31,52,1100
94,51,53,900
84,40,72,3200
25,52,59,2300
70,38,67,2800
59,40,78,2700
26,37,78,3200
66,2,72,1300
47,41,68,1300
44,47,72,3600
25,21,57,500
22,10,69,2900
26,50,69,3700
41,29,61,200
59,9,69,1400
16,20,75,300
109,22,73,2300
76,28,63,3000
99,9,60,1900
20,1,68,600
30,10,65,900
28,21,77,0
109,4,71,3000
41,20,69,2600
17,16,53,600
28,49,75,3600
58,1,59,3400
62,45,69,2100
97,21,56,700
84,6,65,2200
41,23,59,2400
38,20,51,200
30,32,60,3700
37,47,52,500
27,37,63,4000
88,22,68,800
75,40,79,1900
83,31,76,100
39,27,76,2200
10,30,55,1700
96,7,51,200
102,9,62,300
74,43,80,4000
63,25,65,0
51,18,80,3100
78,10,79,2200
92,35,62,2700
89,20,58,1100
29,24,56,1500
49,12,65,3800
49,14,71,1900
38,24,71,3900
63,5,75,700
77,15,75,2900
105,7,60,4000
83,47,50,0
35,35,55,2000
57,26,55,2800
12,42,63,2200
105,29,50,4000
43,52,68,3600
27,50,74,400
23,28,55,2800
27,51,51,2300
14,13,59,1700
104,18,71,900
66,45,68,2600
76,27,75,2000
20,20,70,3800
48,32,57,2600
84,8,79,2300
41,9,60,3600
68,31,80,2700
87,40,61,1500
60,42,65,400
104,42,65,100
63,6,68,3200
15,36,55,1000
75,1,64,3100
71,3,73,2900
29,46,63,4000
17,36,58,3100
67,28,74,300
64,43,54,300
26,16,62,2300
69,15,77,4000
43,3,66,3400
18,24,70,2100
67,10,55,3800
33,20,74,3600
71,41,66,200
74,13,51,2500
97,27,62,3800
35,49,68,1800
94,13,73,3000
106,38,56,400
69,4,66,1500
42,19,68,3100
72,7,75,1000
95,20,56,700
54,43,77,200
29,17,50,200
10,30,75,1000
16,11,51,800
46,6,69,1800
85,28,52,800
54,6,65,2800
59,5,65,800
75,14,71,1300
109,30,56,1300
17,47,50,300
95,11,71,3100
29,35,50,3900
35,37,79,1700
75,6,53,2400
95,6,67,3400
34,5,53,800
37,13,68,200
87,40,66,0
36,46,65,1000
58,18,59,400
67,18,61,2800
23,45,73,800
72,52,71,1300
67,45,60,300
97,3,50,2900
19,47,50,1400
30,19,68,2600
32,33,50,1300
84,23,77,2200
73,19,64,2300
69,28,60,2000
50,50,50,3500
73,16,66,800
88,6,52,1100
107,14,55,200
28,32,55,1700
99,23,50,1100
56,41,66,3100
18,46,55,3600
26,33,78,3000
85,18,58,3300
61,6,50,2500
103,14,78,3100
37,30,77,3100
108,45,51,600
74,21,70,1900
85,26,60,3600
20,7,66,1000
68,1,76,1600
96,29,76,500
